Type,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Region,Order State,Product Name,Shipping Mode,Year,Month,Sales,Days for shipment (scheduled),Order Item Discount Rate,Order Item Quantity
TRANSFER,Shop By Sport,Salt Lake City,EE. UU.,Home Office,UT,Golf,LATAM,Ilopango,El Salvador,Central America,San Salvador,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2015,1,159.9600067,4.0,0.0,4
TRANSFER,Shop By Sport,San Antonio,EE. UU.,Corporate,TX,Golf,LATAM,Las Tunas,Cuba,Caribbean,Las Tunas,Columbia Men's PFG Anchor Tough T-Shirt,Standard Class,2015,1,120.0,4.0,0.100000001,4
TRANSFER,Shop By Sport,San Diego,EE. UU.,Consumer,CA,Golf,LATAM,Oruro,Bolivia,South America,Oruro,Under Armour Girls' Toddler Spine Surge Runni,First Class,2015,1,199.95000456,1.0,0.0699999975,5
TRANSFER,Shop By Sport,San Diego,EE. UU.,Home Office,CA,Golf,LATAM,Aracaju,Brasil,South America,Sergipe,Under Armour Girls' Toddler Spine Surge Runni,Same Day,2015,1,159.9600067,0.0,0.150000006,4
TRANSFER,Shop By Sport,Sandusky,EE. UU.,Corporate,OH,Golf,LATAM,Buenos Aires,Argentina,South America,Buenos Aires,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2015,1,159.9600067,4.0,0.180000007,4
TRANSFER,Shop By Sport,Stockton,EE. UU.,Home Office,CA,Golf,LATAM,Cienfuegos,Cuba,Caribbean,Cienfuegos,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2015,1,279.9300079,4.0,0.0749999975,7
TRANSFER,Shop By Sport,Sunnyvale,EE. UU.,Consumer,CA,Golf,LATAM,Apopa,El Salvador,Central America,San Salvador,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2015,1,79.98000336,4.0,0.07,2
TRANSFER,Shop By Sport,Sunnyvale,EE. UU.,Consumer,CA,Golf,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2015,1,199.9499969,4.0,0.039999999,5
TRANSFER,Shop By Sport,Sunnyvale,EE. UU.,Home Office,CA,Golf,LATAM,Tepic,México,Central America,Nayarit,Under Armour Girls' Toddler Spine Surge Runni,Second Class,2015,1,159.9600067,2.0,0.150000006,4
TRANSFER,Shop By Sport,Tempe,EE. UU.,Corporate,AZ,Golf,LATAM,Delgado,El Salvador,Central America,San Salvador,Under Armour Girls' Toddler Spine Surge Runni,First Class,2015,1,199.9499969,1.0,0.100000001,5
TRANSFER,Shop By Sport,Tulare,EE. UU.,Corporate,CA,Golf,LATAM,Resende,Brasil,South America,Río de Janeiro,Under Armour Girls' Toddler Spine Surge Runni,First Class,2015,1,39.99000168,1.0,0.150000006,1
TRANSFER,Shop By Sport,Walnut,EE. UU.,Consumer,CA,Golf,LATAM,Tlalpan,México,Central America,Distrito Federal,Under Armour Girls' Toddler Spine Surge Runni,Second Class,2015,1,159.9600067,2.0,0.200000003,4
TRANSFER,Shop By Sport,West Chester,EE. UU.,Consumer,PA,Golf,LATAM,Consolación del Sur,Cuba,Caribbean,Pinar del Río,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2015,1,199.9499969,4.0,0.170000002,5
TRANSFER,Shop By Sport,Williamsport,EE. UU.,Corporate,PA,Golf,LATAM,Soacha,Colombia,South America,Cundinamarca,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2015,1,159.9600067,4.0,0.200000003,4
TRANSFER,Tennis & Racquet,Caguas,Puerto Rico,Consumer,PR,Fitness,LATAM,Portmore,Jamaica,Caribbean,Santa Caterina,Nike Men's Comfort 2 Slide,First Class,2015,1,134.9700012,1.0,0.119999997,3
TRANSFER,Tennis & Racquet,Caguas,Puerto Rico,Consumer,PR,Fitness,LATAM,Portmore,Jamaica,Caribbean,Santa Caterina,Nike Men's Comfort 2 Slide,Standard Class,2015,1,179.9600067,4.0,0.01,4
TRANSFER,Tennis & Racquet,Caguas,Puerto Rico,Consumer,PR,Fitness,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Men's Comfort 2 Slide,Same Day,2015,1,134.9700012,0.0,0.129999995,3
TRANSFER,Trade-In,Apopka,EE. UU.,Corporate,FL,Outdoors,LATAM,Petapa,Guatemala,Central America,Guatemala,Glove It Imperial Golf Towel,Standard Class,2015,1,47.97000122,4.0,0.129999995,3
TRANSFER,Trade-In,Caguas,Puerto Rico,Consumer,PR,Outdoors,LATAM,Bogotá,Colombia,South America,Bogotá,Glove It Women's Mod Oval 3-Zip Carry All Gol,First Class,2015,1,87.95999908,1.0,0.02,4
TRANSFER,Trade-In,Caguas,Puerto Rico,Corporate,PR,Outdoors,LATAM,Managua,Nicaragua,Central America,Managua,Glove It Urban Brick Golf Towel,First Class,2015,1,79.94999695,1.0,0.200000003,5
TRANSFER,Trade-In,Cleveland,EE. UU.,Corporate,OH,Outdoors,LATAM,Ixtapaluca,México,Central America,México,Glove It Women's Mod Oval 3-Zip Carry All Gol,Second Class,2015,1,43.97999954,2.0,0.0,2
TRANSFER,Trade-In,Dallas,EE. UU.,Home Office,TX,Outdoors,LATAM,Guayaquil,Ecuador,South America,Guayas,Glove It Urban Brick Golf Towel,First Class,2015,1,47.97000122,1.0,0.07,3
TRANSFER,Trade-In,Eugene,EE. UU.,Corporate,OR,Outdoors,LATAM,Carrefour,Haití,Caribbean,Ouest,Glove It Imperial Golf Towel,Standard Class,2015,1,79.94999695,4.0,0.25,5
TRANSFER,Trade-In,Hialeah,EE. UU.,Corporate,FL,Outdoors,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Glove It Women's Mod Oval 3-Zip Carry All Gol,Standard Class,2015,1,109.9499969,4.0,0.01,5
TRANSFER,Trade-In,Los Angeles,EE. UU.,Corporate,CA,Outdoors,LATAM,Matagalpa,Nicaragua,Central America,Matagalpa,Glove It Imperial Golf Towel,Standard Class,2015,1,79.94999695,4.0,0.180000007,5
TRANSFER,Trade-In,New York,EE. UU.,Corporate,NY,Outdoors,LATAM,Mexico City,México,Central America,Distrito Federal,Glove It Urban Brick Golf Towel,First Class,2015,1,79.94999695,1.0,0.01,5
TRANSFER,Trade-In,Oregon City,EE. UU.,Home Office,OR,Outdoors,LATAM,São Paulo,Brasil,South America,São Paulo,Glove It Urban Brick Golf Towel,Standard Class,2015,1,15.98999977,4.0,0.02,1
TRANSFER,Trade-In,San Diego,EE. UU.,Home Office,CA,Outdoors,LATAM,Indaiatuba,Brasil,South America,São Paulo,Glove It Women's Mod Oval 3-Zip Carry All Gol,Second Class,2015,1,109.9499969,2.0,0.25,5
TRANSFER,Water Sports,Antioch,EE. UU.,Consumer,CA,Fan Shop,LATAM,Huehuetenango,Guatemala,Central America,Huehuetenango,Pelican Sunstream 100 Kayak,Same Day,2015,1,199.9900055,0.0,0.150000006,1
TRANSFER,Water Sports,Antioch,EE. UU.,Home Office,CA,Fan Shop,LATAM,Limeira,Brasil,South America,São Paulo,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.150000006,1
TRANSFER,Water Sports,Apex,EE. UU.,Corporate,NC,Fan Shop,LATAM,Soyapango,El Salvador,Central America,San Salvador,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.119999997,1
TRANSFER,Water Sports,Bakersfield,EE. UU.,Consumer,CA,Fan Shop,LATAM,Orizaba,México,Central America,Veracruz,Pelican Sunstream 100 Kayak,Standard Class,2015,1,399.980011,4.0,0.164999999,2
TRANSFER,Water Sports,Bakersfield,EE. UU.,Corporate,CA,Fan Shop,LATAM,San Luis Potosí,México,Central America,San Luis Potosí,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.100000001,1
TRANSFER,Water Sports,Bayamon,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Salvador,El Salvador,Central America,San Salvador,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.25,1
TRANSFER,Water Sports,Brighton,EE. UU.,Consumer,MA,Fan Shop,LATAM,Tipitapa,Nicaragua,Central America,Managua,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.200000003,1
TRANSFER,Water Sports,Brooklyn,EE. UU.,Consumer,NY,Fan Shop,LATAM,Montevideo,Uruguay,South America,Montevideo,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.02,1
TRANSFER,Water Sports,Brooklyn,EE. UU.,Corporate,NY,Fan Shop,LATAM,Camaragibe,Brasil,South America,Pernambuco,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.090000004,1
TRANSFER,Water Sports,Brooklyn,EE. UU.,Corporate,NY,Fan Shop,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.090000004,1
TRANSFER,Water Sports,Broomfield,EE. UU.,Consumer,CO,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.050000001,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Barranca,Perú,South America,Lima,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.100000001,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Carrefour,Haití,Caribbean,Ouest,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.059999999,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Contramaestre,Cuba,Caribbean,Santiago de Cuba,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.159999996,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Córdoba,México,Central America,Veracruz,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.07,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Guantánamo,Cuba,Caribbean,Guantánamo,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.170000002,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,La Romana,República Dominicana,Caribbean,La Romana,Pelican Sunstream 100 Kayak,Second Class,2015,1,399.980011,2.0,0.164999999,2
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Mexico City,México,Central America,Distrito Federal,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.170000002,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Moa,Cuba,Caribbean,Holguín,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.039999999,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Portmore,Jamaica,Caribbean,Santa Caterina,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.01,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Puerto La Cruz,Venezuela,South America,Anzoátegui,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.200000003,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Quito,Ecuador,South America,Pichincha,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.02,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Salvador,Brasil,South America,Bahía,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.01,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Miguelito,Panamá,Central America,Panamá,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.25,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Pedro Sula,Honduras,Central America,Cortés,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.01,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santiago de Cuba,Cuba,Caribbean,Santiago de Cuba,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.159999996,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Pelican Sunstream 100 Kayak,Standard Class,2015,1,399.980011,4.0,0.0949999975,2
TRANSFER,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tlalnepantla,México,Central America,México,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.180000007,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Celaya,México,Central America,Guanajuato,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.01,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,El Progreso,Honduras,Central America,Yoro,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.050000001,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Juárez,México,Central America,Chihuahua,Pelican Sunstream 100 Kayak,Second Class,2015,1,399.980011,2.0,0.005,2
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Obregón,México,Central America,Sonora,Pelican Sunstream 100 Kayak,Same Day,2015,1,199.9900055,0.0,0.100000001,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Orizaba,México,Central America,Veracruz,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.200000003,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Rosario,Argentina,South America,Santa Fe,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.25,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Juan,Argentina,South America,San Juan,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.170000002,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Pedro Sula,Honduras,Central America,Cortés,Pelican Sunstream 100 Kayak,First Class,2015,1,399.980011,1.0,0.125,2
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Santa Catarina,México,Central America,Nuevo León,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.150000006,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.150000006,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Tlalnepantla,México,Central America,México,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.200000003,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Toluca,México,Central America,México,Pelican Sunstream 100 Kayak,Second Class,2015,1,399.980011,2.0,0.164999999,2
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Apopa,El Salvador,Central America,San Salvador,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.059999999,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Guanambi,Brasil,South America,Bahía,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.180000007,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Gómez Palacio,México,Central America,Durango,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.200000003,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,La Ceiba,Honduras,Central America,Atlántida,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.090000004,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Querétaro,México,Central America,Querétaro,Pelican Sunstream 100 Kayak,Standard Class,2015,1,399.980011,4.0,0.190000005,2
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,San Salvador,El Salvador,Central America,San Salvador,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.129999995,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Tijuana,México,Central America,Baja California,Pelican Sunstream 100 Kayak,Standard Class,2015,1,599.9700164999999,4.0,0.0833333323333333,3
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Tlalnepantla,México,Central America,México,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.159999996,1
TRANSFER,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Toluca,México,Central America,México,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.170000002,1
TRANSFER,Water Sports,Cerritos,EE. UU.,Corporate,CA,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Pelican Sunstream 100 Kayak,Same Day,2015,1,199.9900055,0.0,0.100000001,1
TRANSFER,Water Sports,Chesapeake,EE. UU.,Corporate,VA,Fan Shop,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.050000001,1
TRANSFER,Water Sports,Chicago,EE. UU.,Consumer,IL,Fan Shop,LATAM,Azcapotzalco,México,Central America,Distrito Federal,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.159999996,1
TRANSFER,Water Sports,Chicago,EE. UU.,Consumer,IL,Fan Shop,LATAM,Puente Alto,Chile,South America,Santiago de Chile,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.25,1
TRANSFER,Water Sports,Chicago,EE. UU.,Consumer,IL,Fan Shop,LATAM,Tepic,México,Central America,Nayarit,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.029999999,1
TRANSFER,Water Sports,Citrus Heights,EE. UU.,Corporate,CA,Fan Shop,LATAM,Santa Ana,El Salvador,Central America,Santa Ana,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.02,1
TRANSFER,Water Sports,Cleveland,EE. UU.,Corporate,OH,Fan Shop,LATAM,Ixtapaluca,México,Central America,México,Pelican Sunstream 100 Kayak,Second Class,2015,1,399.980011,2.0,0.190000005,2
TRANSFER,Water Sports,Colorado Springs,EE. UU.,Consumer,CO,Fan Shop,LATAM,San Pablo de las Salinas,México,Central America,México,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.01,1
TRANSFER,Water Sports,Columbia,EE. UU.,Consumer,MO,Fan Shop,LATAM,Fortaleza,Brasil,South America,Ceará,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.059999999,1
TRANSFER,Water Sports,Dallas,EE. UU.,Home Office,TX,Fan Shop,LATAM,Guayaquil,Ecuador,South America,Guayas,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.100000001,1
TRANSFER,Water Sports,Dearborn,EE. UU.,Consumer,MI,Fan Shop,LATAM,Santo André,Brasil,South America,São Paulo,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.090000004,1
TRANSFER,Water Sports,Dearborn,EE. UU.,Home Office,MI,Fan Shop,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.100000001,1
TRANSFER,Water Sports,Dorchester Center,EE. UU.,Consumer,MA,Fan Shop,LATAM,Sorocaba,Brasil,South America,São Paulo,Pelican Sunstream 100 Kayak,Standard Class,2015,1,399.980011,4.0,0.034999999,2
TRANSFER,Water Sports,Dundalk,EE. UU.,Consumer,MD,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.159999996,1
TRANSFER,Water Sports,Fort Lauderdale,EE. UU.,Consumer,FL,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.090000004,1
TRANSFER,Water Sports,Fort Washington,EE. UU.,Corporate,MD,Fan Shop,LATAM,Pereira,Colombia,South America,Risaralda,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.150000006,1
TRANSFER,Water Sports,Fremont,EE. UU.,Corporate,CA,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.02,1
TRANSFER,Water Sports,Guayama,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Lima,Perú,South America,Lima (ciudad),Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.100000001,1
TRANSFER,Water Sports,Hayward,EE. UU.,Corporate,CA,Fan Shop,LATAM,Ilopango,El Salvador,Central America,San Salvador,Pelican Sunstream 100 Kayak,Second Class,2015,1,399.980011,2.0,0.0649999995,2
TRANSFER,Water Sports,Hialeah,EE. UU.,Corporate,FL,Fan Shop,LATAM,Soacha,Colombia,South America,Cundinamarca,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.01,1
TRANSFER,Water Sports,Irving,EE. UU.,Consumer,TX,Fan Shop,LATAM,Santiago de Cuba,Cuba,Caribbean,Santiago de Cuba,Pelican Sunstream 100 Kayak,Same Day,2015,1,199.9900055,0.0,0.119999997,1
TRANSFER,Water Sports,Jonesboro,EE. UU.,Consumer,AR,Fan Shop,LATAM,San Pedro Sula,Honduras,Central America,Cortés,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.059999999,1
TRANSFER,Water Sports,La Habra,EE. UU.,Corporate,CA,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.150000006,1
TRANSFER,Water Sports,La Mesa,EE. UU.,Corporate,CA,Fan Shop,LATAM,Curitiba,Brasil,South America,Paraná,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.059999999,1
TRANSFER,Water Sports,La Mirada,EE. UU.,Consumer,CA,Fan Shop,LATAM,Mérida,Venezuela,South America,Mérida,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.07,1
TRANSFER,Water Sports,Lakewood,EE. UU.,Consumer,NJ,Fan Shop,LATAM,Mejicanos,El Salvador,Central America,San Salvador,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.039999999,1
TRANSFER,Water Sports,Lakewood,EE. UU.,Consumer,OH,Fan Shop,LATAM,Potosí,Bolivia,South America,Potosí,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.180000007,1
TRANSFER,Water Sports,Lenoir,EE. UU.,Corporate,NC,Fan Shop,LATAM,Mérida,México,Central America,Yucatán,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.119999997,1
TRANSFER,Water Sports,Los Angeles,EE. UU.,Consumer,CA,Fan Shop,LATAM,Santos,Brasil,South America,São Paulo,Pelican Sunstream 100 Kayak,Standard Class,2015,1,399.980011,4.0,0.0249999995,2
TRANSFER,Water Sports,Los Angeles,EE. UU.,Corporate,CA,Fan Shop,LATAM,Matagalpa,Nicaragua,Central America,Matagalpa,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.02,1
TRANSFER,Water Sports,Loveland,EE. UU.,Corporate,OH,Fan Shop,LATAM,San Pedro Sula,Honduras,Central America,Cortés,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.07,1
TRANSFER,Water Sports,Lynnwood,EE. UU.,Consumer,WA,Fan Shop,LATAM,Chinandega,Nicaragua,Central America,Chinandega,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.170000002,1
TRANSFER,Water Sports,Lynwood,EE. UU.,Consumer,CA,Fan Shop,LATAM,San Lorenzo,Paraguay,South America,Central,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.050000001,1
TRANSFER,Water Sports,Massapequa,EE. UU.,Home Office,NY,Fan Shop,LATAM,Zapopan,México,Central America,Jalisco,Pelican Sunstream 100 Kayak,Same Day,2015,1,199.9900055,0.0,0.0,1
TRANSFER,Water Sports,New Braunfels,EE. UU.,Consumer,TX,Fan Shop,LATAM,Chinandega,Nicaragua,Central America,Chinandega,Pelican Sunstream 100 Kayak,Same Day,2015,1,199.9900055,0.0,0.180000007,1
TRANSFER,Water Sports,North Hills,EE. UU.,Consumer,CA,Fan Shop,LATAM,Artemisa,Cuba,Caribbean,Artemisa,Pelican Sunstream 100 Kayak,Second Class,2015,1,199.9900055,2.0,0.07,1
TRANSFER,Water Sports,Oceanside,EE. UU.,Corporate,CA,Fan Shop,LATAM,Santo Domingo de los Colorados,Ecuador,South America,Pichincha,Pelican Sunstream 100 Kayak,First Class,2015,1,199.9900055,1.0,0.129999995,1
TRANSFER,Water Sports,Ogden,EE. UU.,Home Office,UT,Fan Shop,LATAM,Querétaro,México,Central America,Querétaro,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.119999997,1
TRANSFER,Water Sports,Orlando,EE. UU.,Home Office,FL,Fan Shop,LATAM,Petapa,Guatemala,Central America,Guatemala,Pelican Sunstream 100 Kayak,Standard Class,2015,1,399.980011,4.0,0.1400000005,2
TRANSFER,Water Sports,Pekin,EE. UU.,Home Office,IL,Fan Shop,LATAM,Zapopan,México,Central America,Jalisco,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.129999995,1
TRANSFER,Water Sports,Philadelphia,EE. UU.,Corporate,PA,Fan Shop,LATAM,Tlaquepaque,México,Central America,Jalisco,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.090000004,1
TRANSFER,Water Sports,Philadelphia,EE. UU.,Home Office,PA,Fan Shop,LATAM,Tlaquepaque,México,Central America,Jalisco,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.170000002,1
TRANSFER,Water Sports,Phoenix,EE. UU.,Consumer,AZ,Fan Shop,LATAM,San Pedro de Macorís,República Dominicana,Caribbean,San Pedro de Macorís,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.200000003,1
TRANSFER,Water Sports,Phoenix,EE. UU.,Corporate,AZ,Fan Shop,LATAM,Montevideo,Uruguay,South America,Montevideo,Pelican Sunstream 100 Kayak,Second Class,2015,1,399.980011,2.0,0.0950000025,2
TRANSFER,Water Sports,Pittsburg,EE. UU.,Consumer,CA,Fan Shop,LATAM,Grajaú,Brasil,South America,Marañón,Pelican Sunstream 100 Kayak,Standard Class,2015,1,199.9900055,4.0,0.02,1
