Type,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Region,Order State,Product Name,Shipping Mode,Year,Month,Sales,Days for shipment (scheduled),Order Item Discount Rate,Order Item Quantity
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,Barquisimeto,Venezuela,South America,Lara,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,699.9299927,4.0,0.1449999955,7
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,Las Tunas,Cuba,Caribbean,Las Tunas,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,99.98999786,4.0,0.170000002,1
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,Mexico City,México,Central America,Distrito Federal,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,199.9799957,2.0,0.0,2
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,Paranaguá,Brasil,South America,Paraná,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,499.9500122,4.0,0.059999999,5
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,499.9500122,2.0,0.200000003,5
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,Sucre,Bolivia,South America,Chuquisaca,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,199.9799957,4.0,0.07,2
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,São Paulo,Brasil,South America,São Paulo,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,199.9799957,2.0,0.200000003,2
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,São Paulo,Brasil,South America,São Paulo,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,399.9599915,4.0,0.059999999,4
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Corporate,PR,Footwear,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,499.9500122,2.0,0.200000003,5
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,LATAM,Mexico City,México,Central America,Distrito Federal,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,499.9500122,4.0,0.129999995,5
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,LATAM,Poza Rica de Hidalgo,México,Central America,Veracruz,Nike Women's Tempo Shorts,Same Day,2015,1,120.0,0.0,0.090000004,4
PAYMENT,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,LATAM,Sorocaba,Brasil,South America,São Paulo,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,199.97999572,4.0,0.125,2
PAYMENT,Cardio Equipment,Catonsville,EE. UU.,Consumer,MD,Footwear,LATAM,Soledad,Colombia,South America,Atlántico,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,99.98999786,1.0,0.129999995,1
PAYMENT,Cardio Equipment,Catonsville,EE. UU.,Corporate,MD,Footwear,LATAM,Castanhal,Brasil,South America,Pará,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,199.9799957,2.0,0.039999999,2
PAYMENT,Cardio Equipment,Chesapeake,EE. UU.,Corporate,VA,Footwear,LATAM,Zapopan,México,Central America,Jalisco,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,699.9300079,4.0,0.1250000035,7
PAYMENT,Cardio Equipment,Chicago,EE. UU.,Consumer,IL,Footwear,LATAM,Escuintla,Guatemala,Central America,Escuintla,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,199.9799957,2.0,0.02,2
PAYMENT,Cardio Equipment,Chicago,EE. UU.,Corporate,IL,Footwear,LATAM,Brasília,Brasil,South America,Distrito Federal,Nike Women's Tempo Shorts,Standard Class,2015,1,150.0,4.0,0.180000007,5
PAYMENT,Cardio Equipment,Chillicothe,EE. UU.,Corporate,OH,Footwear,LATAM,Curitiba,Brasil,South America,Paraná,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,299.9700012,4.0,0.150000006,3
PAYMENT,Cardio Equipment,Clementon,EE. UU.,Consumer,NJ,Footwear,LATAM,Hermosillo,México,Central America,Sonora,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,399.9599915,2.0,0.02,4
PAYMENT,Cardio Equipment,Cleveland,EE. UU.,Home Office,OH,Footwear,LATAM,San Miguelito,Panamá,Central America,Panamá,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,399.9599915,4.0,0.119999997,4
PAYMENT,Cardio Equipment,Columbus,EE. UU.,Consumer,OH,Footwear,LATAM,Malambo,Colombia,South America,Atlántico,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,599.9399872,4.0,0.089999998,6
PAYMENT,Cardio Equipment,Corona,EE. UU.,Home Office,CA,Footwear,LATAM,São Paulo,Brasil,South America,São Paulo,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,399.9599915,2.0,0.07,4
PAYMENT,Cardio Equipment,Detroit,EE. UU.,Home Office,MI,Footwear,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Nike Women's Tempo Shorts,Standard Class,2015,1,60.0,4.0,0.01,2
PAYMENT,Cardio Equipment,East Lansing,EE. UU.,Consumer,MI,Footwear,LATAM,Matagalpa,Nicaragua,Central America,Matagalpa,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,399.9599915,1.0,0.159999996,4
PAYMENT,Cardio Equipment,Elgin,EE. UU.,Home Office,IL,Footwear,LATAM,Madero,México,Central America,Tamaulipas,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,199.9799957,1.0,0.039999999,2
PAYMENT,Cardio Equipment,Eugene,EE. UU.,Consumer,OR,Footwear,LATAM,Santiago de Chile,Chile,South America,Santiago de Chile,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,499.9500122,2.0,0.01,5
PAYMENT,Cardio Equipment,Fairfield,EE. UU.,Consumer,CA,Footwear,LATAM,Panama City,Panamá,Central America,Panamá,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,399.9599915,4.0,0.180000007,4
PAYMENT,Cardio Equipment,Fond Du Lac,EE. UU.,Corporate,WI,Footwear,LATAM,Matagalpa,Nicaragua,Central America,Matagalpa,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,299.9700012,4.0,0.159999996,3
PAYMENT,Cardio Equipment,Fort Worth,EE. UU.,Consumer,TX,Footwear,LATAM,Manzanillo,México,Central America,Colima,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,199.97999572,4.0,0.045,2
PAYMENT,Cardio Equipment,Fremont,EE. UU.,Consumer,CA,Footwear,LATAM,Vacaria,Brasil,South America,Rio Grande do Sul,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,199.9799957,1.0,0.02,2
PAYMENT,Cardio Equipment,Hamilton,EE. UU.,Home Office,OH,Footwear,LATAM,San Cristóbal,Venezuela,South America,Táchira,Nike Women's Tempo Shorts,Standard Class,2015,1,120.0,4.0,0.050000001,4
PAYMENT,Cardio Equipment,Hesperia,EE. UU.,Corporate,CA,Footwear,LATAM,Puebla,México,Central America,Puebla,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,399.9599915,1.0,0.25,4
PAYMENT,Cardio Equipment,Lakewood,EE. UU.,Consumer,OH,Footwear,LATAM,São Paulo,Brasil,South America,São Paulo,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,199.9799957,4.0,0.050000001,2
PAYMENT,Cardio Equipment,Lancaster,EE. UU.,Home Office,SC,Footwear,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Nike Women's Tempo Shorts,Standard Class,2015,1,60.0,4.0,0.029999999,2
PAYMENT,Cardio Equipment,Long Beach,EE. UU.,Consumer,CA,Footwear,LATAM,Puebla,México,Central America,Puebla,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,399.9599915,2.0,0.170000002,4
PAYMENT,Cardio Equipment,Long Beach,EE. UU.,Home Office,CA,Footwear,LATAM,Mexicali,México,Central America,Baja California,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,299.9700012,4.0,0.039999999,3
PAYMENT,Cardio Equipment,Los Angeles,EE. UU.,Corporate,CA,Footwear,LATAM,Paulista,Brasil,South America,Pernambuco,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,199.9799957,4.0,0.090000004,2
PAYMENT,Cardio Equipment,Loveland,EE. UU.,Consumer,OH,Footwear,LATAM,Coyoacán,México,Central America,Distrito Federal,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,499.9499969,1.0,0.0900000025,5
PAYMENT,Cardio Equipment,Mchenry,EE. UU.,Home Office,IL,Footwear,LATAM,Durango,México,Central America,Durango,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,399.9599915,1.0,0.01,4
PAYMENT,Cardio Equipment,Medina,EE. UU.,Home Office,OH,Footwear,LATAM,Managua,Nicaragua,Central America,Managua,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,399.9599915,2.0,0.07,4
PAYMENT,Cardio Equipment,Metairie,EE. UU.,Home Office,LA,Footwear,LATAM,Coyoacán,México,Central America,Distrito Federal,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,99.98999786,4.0,0.07,1
PAYMENT,Cardio Equipment,New York,EE. UU.,Consumer,NY,Footwear,LATAM,Blumenau,Brasil,South America,Santa Catarina,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,299.9700012,4.0,0.180000007,3
PAYMENT,Cardio Equipment,New York,EE. UU.,Home Office,NY,Footwear,LATAM,Petare,Venezuela,South America,Miranda,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,199.9799957,4.0,0.090000004,2
PAYMENT,Cardio Equipment,Olathe,EE. UU.,Consumer,KS,Footwear,LATAM,Santa Catarina,México,Central America,Nuevo León,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,299.9700012,4.0,0.129999995,3
PAYMENT,Cardio Equipment,Orlando,EE. UU.,Consumer,FL,Footwear,LATAM,Valencia,Venezuela,South America,Carabobo,Nike Men's Free 5.0+ Running Shoe,Same Day,2015,1,399.9599915,0.0,0.150000006,4
PAYMENT,Cardio Equipment,Phoenix,EE. UU.,Corporate,AZ,Footwear,LATAM,Mejicanos,El Salvador,Central America,San Salvador,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,299.9700012,1.0,0.129999995,3
PAYMENT,Cardio Equipment,Pittsfield,EE. UU.,Consumer,MA,Footwear,LATAM,Apopa,El Salvador,Central America,San Salvador,Nike Men's Free 5.0+ Running Shoe,First Class,2015,1,199.9799957,1.0,0.25,2
PAYMENT,Cardio Equipment,Plymouth,EE. UU.,Consumer,MA,Footwear,LATAM,Zapopan,México,Central America,Jalisco,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,99.98999786,4.0,0.059999999,1
PAYMENT,Cardio Equipment,Potomac,EE. UU.,Consumer,MD,Footwear,LATAM,Delgado,El Salvador,Central America,San Salvador,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,299.96999356,4.0,0.16,3
PAYMENT,Cardio Equipment,Redmond,EE. UU.,Consumer,WA,Footwear,LATAM,Managua,Nicaragua,Central America,Managua,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,299.9700012,2.0,0.090000004,3
PAYMENT,Cardio Equipment,Richmond,EE. UU.,Home Office,TX,Footwear,LATAM,Petapa,Guatemala,Central America,Guatemala,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,499.9500122,4.0,0.090000004,5
PAYMENT,Cardio Equipment,Rome,EE. UU.,Consumer,NY,Footwear,LATAM,Camagüey,Cuba,Caribbean,Camagüey,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,399.9599915,4.0,0.090000004,4
PAYMENT,Cardio Equipment,San Diego,EE. UU.,Consumer,CA,Footwear,LATAM,Paranaguá,Brasil,South America,Paraná,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,399.9599915,4.0,0.07,4
PAYMENT,Cardio Equipment,San Jose,EE. UU.,Home Office,CA,Footwear,LATAM,Monterrey,México,Central America,Nuevo León,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,99.98999786,4.0,0.25,1
PAYMENT,Cardio Equipment,Taylor,EE. UU.,Corporate,MI,Footwear,LATAM,Chihuahua,México,Central America,Chihuahua,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,199.9799957,2.0,0.129999995,2
PAYMENT,Cardio Equipment,Tempe,EE. UU.,Consumer,AZ,Footwear,LATAM,San Salvador,El Salvador,Central America,San Salvador,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,199.9799957,4.0,0.119999997,2
PAYMENT,Cardio Equipment,Tustin,EE. UU.,Corporate,CA,Footwear,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,499.9500122,4.0,0.25,5
PAYMENT,Cardio Equipment,Virginia Beach,EE. UU.,Consumer,VA,Footwear,LATAM,Monterrey,México,Central America,Nuevo León,Nike Men's Free 5.0+ Running Shoe,Standard Class,2015,1,399.9599915,4.0,0.029999999,4
PAYMENT,Cardio Equipment,Virginia Beach,EE. UU.,Home Office,VA,Footwear,LATAM,Buenos Aires,Argentina,South America,Buenos Aires,Nike Men's Free 5.0+ Running Shoe,Second Class,2015,1,499.9500122,2.0,0.059999999,5
PAYMENT,Cleats,Albuquerque,EE. UU.,Corporate,NM,Apparel,LATAM,Tijuana,México,Central America,Baja California,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,59.99000168,2.0,0.100000001,1
PAYMENT,Cleats,Apex,EE. UU.,Corporate,NC,Apparel,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,359.94001388,2.0,0.1200000049999999,6
PAYMENT,Cleats,Aurora,EE. UU.,Consumer,CO,Apparel,LATAM,Chinandega,Nicaragua,Central America,Chinandega,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,299.9500122,4.0,0.090000004,5
PAYMENT,Cleats,Aurora,EE. UU.,Consumer,CO,Apparel,LATAM,Las Tunas,Cuba,Caribbean,Las Tunas,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,119.9800034,4.0,0.02,2
PAYMENT,Cleats,Aurora,EE. UU.,Corporate,CO,Apparel,LATAM,Escuintla,Guatemala,Central America,Escuintla,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,239.9600067,4.0,0.050000001,4
PAYMENT,Cleats,Bakersfield,EE. UU.,Corporate,CA,Apparel,LATAM,Tijuana,México,Central America,Baja California,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,659.8900223,2.0,0.1599999986666666,11
PAYMENT,Cleats,Bronx,EE. UU.,Consumer,NY,Apparel,LATAM,Cochabamba,Bolivia,South America,Cochabamba,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,59.99000168,4.0,0.02,1
PAYMENT,Cleats,Brooklyn,EE. UU.,Consumer,NY,Apparel,LATAM,Tijuana,México,Central America,Baja California,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,299.95000838,2.0,0.04,5
PAYMENT,Cleats,Brooklyn,EE. UU.,Corporate,NY,Apparel,LATAM,Fresnillo de González Echeverría,México,Central America,Zacatecas,Perfect Fitness Perfect Rip Deck,First Class,2015,1,179.9700012,1.0,0.119999997,3
PAYMENT,Cleats,Brooklyn,EE. UU.,Corporate,NY,Apparel,LATAM,Manzanillo,Cuba,Caribbean,Granma,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,179.9700012,4.0,0.100000001,3
PAYMENT,Cleats,Broomfield,EE. UU.,Corporate,CO,Apparel,LATAM,Potosí,Bolivia,South America,Potosí,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,359.9400101,4.0,0.120000001,6
PAYMENT,Cleats,Brownsville,EE. UU.,Consumer,TX,Apparel,LATAM,Progreso,México,Central America,Yucatán,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,59.99000168,4.0,0.129999995,1
PAYMENT,Cleats,Brownsville,EE. UU.,Consumer,TX,Apparel,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Perfect Fitness Perfect Rip Deck,Same Day,2015,1,539.9100189000001,0.0,0.1849999984999999,9
PAYMENT,Cleats,Burnsville,EE. UU.,Corporate,MN,Apparel,LATAM,Durango,México,Central America,Durango,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,119.9800034,4.0,0.200000003,2
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Apopa,El Salvador,Central America,San Salvador,Perfect Fitness Perfect Rip Deck,Same Day,2015,1,359.94001388,0.0,0.120000001,6
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Brasília,Brasil,South America,Distrito Federal,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,419.9300156,4.0,0.1350000015,7
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Cabo de Santo Agostinho,Brasil,South America,Pernambuco,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,299.95000838,2.0,0.1050000005,5
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Chinandega,Nicaragua,Central America,Chinandega,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,419.9300079,4.0,0.1399999995,7
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Cienfuegos,Cuba,Caribbean,Cienfuegos,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,239.9600067,2.0,0.129999995,4
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Cipolletti,Argentina,South America,Río Negro,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,239.9600067,4.0,0.029999999,4
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Consolación del Sur,Cuba,Caribbean,Pinar del Río,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,239.9600067,4.0,0.25,4
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Franco da Rocha,Brasil,South America,São Paulo,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,299.9500122,4.0,0.029999999,5
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Garza García,México,Central America,Nuevo León,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,59.99000168,2.0,0.059999999,1
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Ilopango,El Salvador,Central America,San Salvador,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,299.9500122,4.0,0.180000007,5
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Juazeiro,Brasil,South America,Bahía,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,119.9800034,2.0,0.100000001,2
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Lima,Perú,South America,Lima (ciudad),Perfect Fitness Perfect Rip Deck,Second Class,2015,1,119.9800034,2.0,0.129999995,2
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Lima,Perú,South America,Lima (ciudad),Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,299.9500122,4.0,0.159999996,5
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Perfect Fitness Perfect Rip Deck,First Class,2015,1,419.9300079,1.0,0.2000000029999999,7
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,419.9300079,4.0,0.080000003,7
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Mar del Plata,Argentina,South America,Buenos Aires (provincia),Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,359.9400101,4.0,0.150000002,6
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Masaya,Nicaragua,Central America,Masaya,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,239.9600067,2.0,0.170000002,4
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Mejicanos,El Salvador,Central America,San Salvador,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,59.99000168,2.0,0.050000001,1
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Mexicali,México,Central America,Baja California,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,359.9400101,4.0,0.120000001,6
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Mexico City,México,Central America,Distrito Federal,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,239.9600067,4.0,0.129999995,4
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Panama City,Panamá,Central America,Panamá,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,119.98000336,4.0,0.1400000005,2
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Paranaguá,Brasil,South America,Paraná,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,119.9800034,4.0,0.01,2
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,San Salvador,El Salvador,Central America,San Salvador,Perfect Fitness Perfect Rip Deck,First Class,2015,1,539.9100189000001,1.0,0.1200000049999999,9
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,San Salvador,El Salvador,Central America,San Salvador,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,59.99000168,4.0,0.119999997,1
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Seropédica,Brasil,South America,Río de Janeiro,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,239.96000288,2.0,0.0949999985,4
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,São Paulo,Brasil,South America,São Paulo,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,179.9700012,4.0,0.02,3
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Tijuana,México,Central America,Baja California,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,359.94001388,4.0,0.1700000015,6
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Tlalnepantla,México,Central America,México,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,479.9200134,4.0,0.190000005,8
PAYMENT,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Tlalpan,México,Central America,Distrito Federal,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,479.92001728,4.0,0.090000003,8
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Brasília,Brasil,South America,Distrito Federal,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,179.9700012,4.0,0.159999996,3
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Chinandega,Nicaragua,Central America,Chinandega,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,119.9800034,4.0,0.159999996,2
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Curitiba,Brasil,South America,Paraná,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,599.9000244,4.0,0.1750000045,10
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Dos Quebradas,Colombia,South America,Risaralda,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,239.9600067,4.0,0.029999999,4
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Guantánamo,Cuba,Caribbean,Guantánamo,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,299.9500122,2.0,0.050000001,5
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,La Ceiba,Honduras,Central America,Atlántida,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,179.9700012,4.0,0.02,3
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,La Romana,República Dominicana,Caribbean,La Romana,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,299.9500122,2.0,0.150000006,5
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Las Tunas,Cuba,Caribbean,Las Tunas,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,59.99000168,4.0,0.059999999,1
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Lima,Perú,South America,Lima (ciudad),Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,119.9800034,4.0,0.129999995,2
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Managua,Nicaragua,Central America,Managua,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,299.9500122,4.0,0.0,5
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Matagalpa,Nicaragua,Central America,Matagalpa,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,239.9600067,4.0,0.039999999,4
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,San Miguelito,Panamá,Central America,Panamá,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,299.9500122,2.0,0.200000003,5
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,San Pedro Sula,Honduras,Central America,Cortés,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,239.9600067,4.0,0.119999997,4
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Soyapango,El Salvador,Central America,San Salvador,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,179.9700012,2.0,0.0,3
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,São Paulo,Brasil,South America,São Paulo,Perfect Fitness Perfect Rip Deck,Standard Class,2015,1,239.96000288,4.0,0.115000001,4
PAYMENT,Cleats,Caguas,Puerto Rico,Corporate,PR,Apparel,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,599.90002058,2.0,0.2333333343333333,10
PAYMENT,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Apatzingán de la Constitución,México,Central America,Michoacán,Perfect Fitness Perfect Rip Deck,First Class,2015,1,299.95000838,1.0,0.1350000015,5
PAYMENT,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Barranquilla,Colombia,South America,Atlántico,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,59.99000168,2.0,0.180000007,1
PAYMENT,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,LATAM,Holguín,Cuba,Caribbean,Holguín,Perfect Fitness Perfect Rip Deck,Second Class,2015,1,119.9800034,2.0,0.02,2
