Type,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Region,Order State,Product Name,Shipping Mode,Year,Month,Sales,Days for shipment (scheduled),Order Item Discount Rate,Order Item Quantity
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Culiacán,México,Central America,Sinaloa,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.100000001,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Cuscatancingo,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.0,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Cúcuta,Colombia,South America,Norte de Santander,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,399.980011,2.0,0.090000004,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Cúcuta,Colombia,South America,Norte de Santander,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.039999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Fortaleza,Brasil,South America,Ceará,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.180000007,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Guadalajara,México,Central America,Jalisco,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,399.980011,2.0,0.180000007,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Guadalajara,México,Central America,Jalisco,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.200000003,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Guantánamo,Cuba,Caribbean,Guantánamo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.090000004,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Guayaquil,Ecuador,South America,Guayas,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,799.960022,4.0,0.080000002,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Hermosillo,México,Central America,Sonora,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,399.980011,2.0,0.0,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Huehuetenango,Guatemala,Central America,Huehuetenango,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Ilopango,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.039999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Joinville,Brasil,South America,Santa Catarina,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.159999996,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,La Ceiba,Honduras,Central America,Atlántida,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.039999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Los Mochis,México,Central America,Sinaloa,Field & Stream Sportsman 16 Gun Fire Safe,Same Day,2015,1,399.980011,0.0,0.059999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Madero,México,Central America,Tamaulipas,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,3,399.980011,2.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,799.960022,4.0,0.1050000005,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Maracaibo,Venezuela,South America,Zulia,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.050000001,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Mexicali,México,Central America,Baja California,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,1,399.980011,1.0,0.039999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Mexicali,México,Central America,Baja California,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,2,399.980011,2.0,0.200000003,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Mexico City,México,Central America,Distrito Federal,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,799.960022,4.0,0.055,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Mexico City,México,Central America,Distrito Federal,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,799.960022,4.0,0.164999999,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Mexico City,México,Central America,Distrito Federal,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Mixco,Guatemala,Central America,Guatemala,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.25,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Monterrey,México,Central America,Nuevo León,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Mérida,México,Central America,Yucatán,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,3,399.980011,1.0,0.25,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Palma Soriano,Cuba,Caribbean,Santiago de Cuba,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Panama City,Panamá,Central America,Panamá,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,399.980011,2.0,0.0,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Panama City,Panamá,Central America,Panamá,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Petare,Venezuela,South America,Miranda,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.059999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Portmore,Jamaica,Caribbean,Santa Caterina,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,2,399.980011,1.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Puebla,México,Central America,Puebla,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,2,399.980011,1.0,0.059999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Puebla,México,Central America,Puebla,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Puente Alto,Chile,South America,Santiago de Chile,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,1,799.960022,1.0,0.164999999,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Puente Alto,Chile,South America,Santiago de Chile,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,3,399.980011,1.0,0.029999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Puerto Padre,Cuba,Caribbean,Las Tunas,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,1,399.980011,1.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Puerto Padre,Cuba,Caribbean,Las Tunas,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,3,399.980011,1.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Resistencia,Argentina,South America,Chaco,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Salvador,Brasil,South America,Bahía,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.25,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Salvador,Brasil,South America,Bahía,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,799.960022,4.0,0.034999999000000004,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Miguelito,Panamá,Central America,Panamá,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,1,799.960022,1.0,0.045,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Miguelito,Panamá,Central America,Panamá,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.180000007,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Pedro Sula,Honduras,Central America,Cortés,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.170000002,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Salvador,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,1,399.980011,1.0,0.200000003,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Salvador,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,2,399.980011,1.0,0.25,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Sancti Spíritus,Cuba,Caribbean,Sancti Spíritus,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,2,399.980011,1.0,0.159999996,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santa Ana,El Salvador,Central America,Santa Ana,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.170000002,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santiago de Cuba,Cuba,Caribbean,Santiago de Cuba,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,Field & Stream Sportsman 16 Gun Fire Safe,Same Day,2015,3,799.960022,0.0,0.015,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,2,399.980011,2.0,0.170000002,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,799.960022,4.0,0.034999999000000004,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.170000002,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.25,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Sorocaba,Brasil,South America,São Paulo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,799.960022,4.0,0.164999999,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Soyapango,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,3,399.980011,1.0,0.200000003,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Soyapango,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.090000004,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Spanish Town,Jamaica,Caribbean,Santa Caterina,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,São Paulo,Brasil,South America,São Paulo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,799.960022,4.0,0.124999996,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Talcahuano,Chile,South America,Bío-Bío,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,399.980011,2.0,0.02,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,799.960022,4.0,0.109999999,2
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tijuana,México,Central America,Baja California,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,3,399.980011,2.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tipitapa,Nicaragua,Central America,Managua,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.059999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tlalpan,México,Central America,Distrito Federal,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.25,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tlaquepaque,México,Central America,Jalisco,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,3,399.980011,1.0,0.07,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tlaquepaque,México,Central America,Jalisco,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.039999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Tlaquepaque,México,Central America,Jalisco,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Umuarama,Brasil,South America,Paraná,Field & Stream Sportsman 16 Gun Fire Safe,Same Day,2015,3,399.980011,0.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Villa Canales,Guatemala,Central America,Guatemala,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,1,399.980011,1.0,0.200000003,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Villa Nueva,Guatemala,Central America,Guatemala,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Villahermosa,México,Central America,Tabasco,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.02,1
DEBIT,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Zapopan,México,Central America,Jalisco,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,3,399.980011,2.0,0.07,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Acuña,México,Central America,Coahuila,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Bogotá,Colombia,South America,Bogotá,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,3,399.980011,2.0,0.180000007,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Bridgetown,Barbados,Caribbean,San Miguel,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,399.980011,2.0,0.01,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Chilpancingo,México,Central America,Guerrero,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,799.960022,4.0,0.190000005,2
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Cholula,México,Central America,Puebla,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,399.980011,2.0,0.01,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Cienfuegos,Cuba,Caribbean,Cienfuegos,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Cruzeiro,Brasil,South America,São Paulo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.0,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Cuautitlán,México,Central America,México,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.200000003,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Cuscatancingo,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,Same Day,2015,1,399.980011,0.0,0.090000004,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Ensenada,México,Central America,Baja California,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Fort-de-France,Martinica,Caribbean,Martinica,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,3,399.980011,2.0,0.029999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Guantánamo,Cuba,Caribbean,Guantánamo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.029999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Juárez,México,Central America,Chihuahua,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.090000004,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Las Tunas,Cuba,Caribbean,Las Tunas,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,399.980011,2.0,0.100000001,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,León,Nicaragua,Central America,León,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,3,399.980011,2.0,0.100000001,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Linden,Guyana,South America,Demerara-Berbice Superior,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,2,399.980011,1.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Lorena,Brasil,South America,São Paulo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.0,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Madero,México,Central America,Tamaulipas,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,3,399.980011,1.0,0.159999996,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,2,399.980011,2.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.0,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Maracaibo,Venezuela,South America,Zulia,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.090000004,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Matagalpa,Nicaragua,Central America,Matagalpa,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Morelia,México,Central America,Michoacán,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,3,399.980011,2.0,0.180000007,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Nuevo Laredo,México,Central America,Tamaulipas,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.159999996,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Orizaba,México,Central America,Veracruz,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,1,799.960022,2.0,0.080000002,2
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Palma Soriano,Cuba,Caribbean,Santiago de Cuba,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,799.960022,4.0,0.1400000005,2
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Palo Negro,Venezuela,South America,Aragua,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.07,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Pereira,Colombia,South America,Risaralda,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.01,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Pinar del Río,Cuba,Caribbean,Pinar del Río,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,2,399.980011,2.0,0.180000007,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Quito,Ecuador,South America,Pichincha,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,799.960022,4.0,0.0950000025,2
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Saltillo,México,Central America,Coahuila,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.0,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Salvador,Brasil,South America,Bahía,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.200000003,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Francisco de Macorís,República Dominicana,Caribbean,Duarte,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Luis Potosí,México,Central America,San Luis Potosí,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,799.960022,4.0,0.080000002,2
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Pedro Sula,Honduras,Central America,Cortés,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.039999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Pedro de Macorís,República Dominicana,Caribbean,San Pedro de Macorís,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.200000003,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Salvador,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,3,399.980011,1.0,0.029999999,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Salvador,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,799.960022,4.0,0.08,2
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Salvador,El Salvador,Central America,San Salvador,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.159999996,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Santiago de Cuba,Cuba,Caribbean,Santiago de Cuba,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,2,399.980011,4.0,0.129999995,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,2,399.980011,2.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,799.960022,4.0,0.130000001,2
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,2,399.980011,1.0,0.180000007,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Sorocaba,Brasil,South America,São Paulo,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,1,399.980011,4.0,0.150000006,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,São Paulo,Brasil,South America,São Paulo,Field & Stream Sportsman 16 Gun Fire Safe,First Class,2015,3,399.980011,1.0,0.119999997,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Toledo,Brasil,South America,Paraná,Field & Stream Sportsman 16 Gun Fire Safe,Standard Class,2015,3,399.980011,4.0,0.090000004,1
DEBIT,Fishing,Caguas,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Villa Canales,Guatemala,Central America,Guatemala,Field & Stream Sportsman 16 Gun Fire Safe,Second Class,2015,2,399.980011,2.0,0.180000007,1
